complex,simple,source 
21 Sie wird einen Sohn gebären; ihm sollst du den Namen Jesus geben; denn er wird sein Volk von seinen Sünden erlösen.,"Der Engel sagte zu Josef: Das Kind soll Jesus heißen.
Und das Kind wird den Menschen helfen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"22 Dies alles ist geschehen, damit sich erfüllte, was der Herr durch den Propheten gesagt hat:","Der Engel sagte zu Josef: Gott will das so.
Gott hatte nämlich früher schon gesagt:",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"23 Seht, die Jungfrau wird ein Kind empfangen, einen Sohn wird sie gebären, und man wird ihm den Namen Immanuel geben, das heißt übersetzt: Gott ist mit uns.","Eine Frau wird ein Kind kriegen.
Obwohl die Frau vorher keinen Sex hatte.
Das Kind wird Immanuel heißen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"24 Als Josef erwachte, tat er, was der Engel des Herrn ihm be­foh­len ­hatte, und nahm seine Frau zu sich.","Dann wachte Josef auf.
Und er heiratete Maria.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"25 Er erkannte sie aber nicht, bis sie ihren Sohn gebar. Und er gab ihm den Namen Jesus.","Aber sie hatten keinen Sex bis zur Geburt.
Er nannte das Kind Jesus.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"Sehr geehrter Herr X,
wir danken Ihnen für Ihre Kritik an unserem Kundenservice. Die Zufriedenheit unserer Kunden ist uns sehr wichtig. Umso mehr bedauern wir es, dass es uns in Ihrem Fall nicht gelungen ist, den Service zu bieten, den Sie zu Recht von uns erwarten. Wir möchten uns dafür entschuldigen, dass wir in Ihrem Fall unserem Anspruch nach kompetenter Beratung und zügiger Bearbeitung ­Ihres Kundenwunsches nicht gerecht geworden sind.","Hallo Herr X,
Sie waren nicht zufrieden mit uns.
Danke, dass Sie uns das gesagt haben.
Es tut uns leid, dass wir Sie enttäuscht haben.
Wir finden:
– Sie haben recht.
– Wir haben Sie nicht gut beraten.
– Wir haben Sie nicht schnell beraten.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
"Auf der einen Seite ist es richtig, dass die Aufstellung der Allianz in Deutschland keine persönlichen Telefonansprechpartner mehr vorsieht. Auf der anderen Seite sind aber mehrere Mitarbeiter einer Gruppe unabhängig voneinander in der Lage, bestimmte Vorgänge zu bearbeiten. Das hat den Vorteil, dass zu Zeiten, in denen außergewöhnlich viele Kunden anrufen, das Anrufvolumen besser ausgeglichen und standortunabhängig bearbeitet werden kann.","Früher konnte der Kunde bei der Firma Allianz anrufen.
Es gab einen Mitarbeiter, der immer für den Kunden da war.
Heute gibt es diesen Mitarbeiter nicht mehr.
Heute sind viele Mitarbeiter für den Kunden da, wenn er anruft.
Die Firma Allianz sagt:
– Das ist besser.
– Jetzt können mehr Kunden gleichzeitig anrufen.
– Jetzt müssen die Kunden am Telefon kürzer warten.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
Zudem steht Ihnen der Telefonservice Montag bis Freitag in der Zeit von 8 bis 20 Uhr zur Verfügung. So sind Sie nicht auf die Anwesenheit eines bestimmten Sachbearbeiters angewiesen.,"Jetzt können Sie anrufen, wann Sie wollen.
Zwischen 8 Uhr morgens und 20 Uhr abends.
Von Montag bis Freitag.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
Eine Beratung bezüglich der Neuanlage Ihrer Versicherungsleistung ist für den Innendienst der Allianz nicht vorgesehen. Dafür steht Ihnen unser umfangreiches Netzwerk unserer Allianz-Agenturen und -Vertretungen vor Ort zur Verfügung.,"Aber Ihren Wunsch können wir nicht am Telefon besprechen.
Ihren Wunsch müssen wir persönlich besprechen.
Dafür haben wir viele Büros in Deutschland.
Da können Sie uns besuchen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
Sie können Ihre Fragen zu bestehenden Verträgen und Auskünfte unter Angabe der Vertragsnummer gern an unsere Zentralanschrift senden. (…),"Sie können Ihren Wunsch auch mit der Post schicken.
Schreiben Sie Ihre Daten in einen Brief.
Und schicken Sie diesen Brief zu uns.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
"Es würde uns freuen, wenn unsere Erläuterungen Ihre Unklarheiten beseitigt und zu einem besseren Verständnis der Sachlage beigetragen haben.","Wir hoffen:
– Sie verstehen uns jetzt besser.
– Sie haben jetzt keine Fragen mehr.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/intuition/wir-haben-sie-nicht-gut-beraten
"Wie definiert die Bundesregierung Mobbing am Arbeitsplatz, und wird diese Definition nach Kenntnis der Bundesregierung auch von den Gerichten anerkannt und verwendet?
Der Begriff Mobbing ist kein Rechtsbegriff, daher gibt es keine feststehende Definition. Die Rechtsprechung versteht unter Mobbing das systematische Anfeinden, Schikanieren oder Diskriminieren von Arbeitnehmern untereinander oder durch Vorgesetzte. (…)","Die Partei Die Grünen fragt die Regierung: Was bedeutet Mobbing? Wie sehen Gerichte die Sache?
Die Regierung antwortet:
Was Mobbing genau ist, können wir nicht sagen.
Aber für die Gerichte ist Mobbing:
Wenn meine Kollegen mit Absicht böse zu mir sind.
Oder wenn mein Chef mit Absicht böse zu mir ist.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/gesundheit/wenn-mein-kollege-mit-absicht-boese-zu-mir-ist
"Ist die Bundesregierung der Ansicht, dass Mobbing am Arbeitsplatz relevante Probleme bei den Opfern auslöst und in der Folge hohe volkswirtschaftliche Kosten verursacht? (…)
Mobbing am Arbeitsplatz stellt ein ernstes gesellschaftliches Problem mit negativen Auswirkungen dar. Mobbing kann zu Erkrankungen der betroffenen Arbeitnehmerinnen und Arbeitnehmer und dadurch zu kostenintensiven Arbeitsausfällen für Unternehmen und Belastungen der Sozialversicherungen führen. Die Bundesregierung ist sich dieser Problematik bewusst und nimmt sie ernst. (…)","Die Partei Die Grünen fragt die Regierung: Ist Mobbing im Büro sehr schlimm für die Opfer? Und was hat das für Folgen?
Die Regierung antwortet: 
Ja, Mobbing ist sehr schlimm.
Mobbing kann krank machen.
Für den Chef wird es dann teuer.
Und für die Krankenkasse auch.
Die Regierung nimmt Mobbing deshalb ernst.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/gesundheit/wenn-mein-kollege-mit-absicht-boese-zu-mir-ist
"Wie bewertet die Bundesregierung die unterschiedlichen Formen von Mobbing, und wo sieht sie hier besonderen Handlungsbedarf?
Mobbing hat vielfältige Erscheinungsformen. Deshalb erscheint die Schaffung spezieller Regelungen nicht zielführend.","Die Partei Die Grünen fragt die Regierung: Welche Art von Mobbing ist die schlimmste?
Die Regierung antwortet:
Alle Arten von Mobbing sind schlimm.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/gesundheit/wenn-mein-kollege-mit-absicht-boese-zu-mir-ist
"Gibt es nach Auffassung der Bundesregierung ausreichende gesetzliche Regelungen, um Beschäftigte vor Mobbing durch Kolleginnen und Kollegen (und) Vorgesetzte zu schützen? (…)
Mobbing ist als Eingriff in das allgemeine Persönlichkeitsrecht, die Ehre und die Gesundheit anzusehen. (…) So kann der Arbeitgeber gehalten sein, Gegenmaßnahmen (beispielsweise Ermahnungen oder Umsetzungen) zu ergreifen. Je nach den Umständen des Einzelfalls kann Mobbing auch Straftatbestände verwirklichen.(…)","Die Partei Die Grünen fragt die Regierung: Sind die Opfer im Büro gut geschützt? Reichen die Gesetze aus?
Die Regierung antwortet:
Wenn meine Kollegen mit Absicht böse zu mir sind, dann kann mein Chef sagen:
„Hört auf damit!“
Oder er kann mich woanders hinsetzen.
Wenn es ganz schlimm ist, kann ich zum Gericht gehen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/gesundheit/wenn-mein-kollege-mit-absicht-boese-zu-mir-ist
"Ist die Bundesregierung der Meinung, dass eine Anti-Stress-Verordnung (…) für Betriebe und Verwaltungen hilfreich sein könnte?
Die Bundesregierung hält nicht legislative Maßnahmen sowie klarstellende Regelungen in den Arbeitsschutzfachverordnungen für vorrangig. (…)","Die Partei Die Grünen fragt die Regierung: Braucht man ein neues Gesetz gegen Mobbing?
Die Regierung antwortet:
Nein, erst mal brauchen wir keine neuen Gesetze.
Wichtiger finden wir klare Regeln in der Firma.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/gesundheit/wenn-mein-kollege-mit-absicht-boese-zu-mir-ist
"(…) Wenn Sie eine Apple-ID erstellen, einen Konsumentenkredit beantragen, ein Produkt kaufen, ein Softwareupdate laden, sich für einen Kurs in einem Apple Store registrieren, Kontakt mit uns aufnehmen oder an einer Online-Umfrage teilnehmen, können wir eine Vielzahl von Daten erheben, einschließlich Name, Adresse, Telefonnummer, E-Mail-Adresse, Informationen zur bevorzugten Kontaktaufnahme und Kreditkarteninformationen.","Die Firma Apple verkauft Sachen.
Ich kann bei Apple zum Beispiel einen Computer kaufen.
Oder Musik über das Internet runterladen.
Dann will Apple sehr viel über mich wissen.
Zum Beispiel, wo ich wohne.
Oder meine Telefonnummer.
Auch wenn ich nur nach dem Preis frage.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Wenn Sie Ihre Inhalte mit Familie oder Freunden teilen und dabei Produkte von Apple verwenden, Geschenkgutscheine und Produkte verschicken oder andere dazu einladen, an Diensten oder Foren von Apple teilzunehmen, kann Apple die Daten erheben, welche Sie über diese Personen zur Verfügung stellen, wie Name, Adresse, E-Mail-Adresse und Telefonnummer. (…)","Ich kann meinen Freunden Sachen schenken.
Zum Beispiel einen Computer von Apple.
Ich kann ihnen auch Fotos mit meinem Apple-Computer schicken.
Dann will Apple auch viel über meine Freunde wissen.
Zum Beispiel, wo meine Freunde wohnen.
Oder die Telefon·nummer von meinen Freunden.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Wir können personenbezogene Daten auch für interne Zwecke nutzen, wie zur Buchprüfung, Datenanalyse und Forschung, um Apples Produkte und Dienste und die Kommunikation mit Kunden zu verbessern. (…)","Apple schaut sich diese Informationen genau an.
Apple will aus den Informationen lernen.
Damit ich glücklicher werde.
Und damit Apple mehr Sachen verkauft.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Wir erheben Daten wie namentlich Beruf, Sprache, Postleitzahl, Vorwahl, individuelle Geräteidentifizierungsmerkmale, Weiterleitungs-URL sowie Ort und Zeitzone, wo Apple-Produkte verwendet werden, damit wir das Verhalten unserer Kunden besser verstehen und unsere Produkte, Dienste und Werbung verbessern können. (…)","Apple sammelt noch mehr Informationen über mich.
Zum Beispiel meinen Beruf.
Oder auf welcher Internetseite ich vorhin war.
Oder in welcher Stadt ich gerade bin.
Damit will Apple mich besser kennenlernen.
Und mir mehr verkaufen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Wir erheben und speichern gegebenenfalls nähere Angaben darüber, wie Sie unsere Dienste nutzen, unter anderem auch Suchanfragen. (…)","Apple sammelt aber noch mehr Informationen über mich.
Zum Beispiel, was ich im Internet suche.
Und was ich mit meinen Computer sonst so mache.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Gelegentlich kann Apple bestimmte personenbezogene Daten an strategische Partner weitergeben, die mit Apple zusammenarbeiten, um Produkte und Dienste zur Verfügung zu stellen, oder die Apple beim Marketing gegenüber Kunden helfen. (…)","Manchmal verrät Apple diese Informationen an andere Firmen.
Damit die anderen Firmen mir Sachen verkaufen können.
Oder damit Apple mir noch mehr verkaufen kann.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
"Um standortbezogene Dienste auf Apple-Produkten anzubieten, können Apple und unsere Partner und Lizenznehmer präzise Standortdaten erheben, nutzen und weitergeben, einschließlich des geografischen Standorts Ihres Apple-Computers oder Geräts in Echtzeit. (…)","Manchmal will Apple wissen, in welcher Straße ich gerade bin.
Zum Beispiel, wenn Apple mir den Weg zeigen soll.
Apple weiß dann genau, wo ich bin.
Mit Hausnummer.
Das verrät Apple auch anderen Firmen.
Dann wissen die anderen Firmen auch genau, wo ich bin.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/vorbilder/apple-weiss-wo-ich-wohne
Auszüge aus der Rücktrittsrede des Premierministers des Vereinigten Königreichs David Cameron nach dem Brexit-Referendum:,Die Menschen in England wollen raus aus Europa. Das sagt ihr Chef dazu:,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/lust/david-cameron-ist-sich-ganz-sicher
"„Das Land hat sich gerade einer gewaltigen Übung in Demokratie unterzogen – vielleicht der größten in unserer Geschichte. Mehr als 33 Millionen Menschen – aus England, Schottland, Wales, Nordirland und Gibraltar – haben ihre Stimme zu Gehör gebracht. Wir sollten stolz darauf sein, dass wir auf unseren Inseln so wichtige Entscheidungen unseren Bürgern anvertrauen. (…) Die britischen Bürger haben für einen Austritt aus der Europäischen Union gestimmt (…). Der Wille des britischen Volkes ist eine Anweisung, die ausgeführt werden muss. (…)","Die Wahl war eine große Sache.
Sehr viele Menschen haben gewählt.
Aus England, Schottland, Wales, Nord·irland und Gibraltar.
Wir müssen stolz auf uns sein.
Weil wir den Menschen trauen,
dass sie selbst wählen.
Jetzt wollen die Menschen raus aus Europa.
Wenn die Menschen das wollen,
dann müssen wir das auch machen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/lust/david-cameron-ist-sich-ganz-sicher
"Ich möchte den Märkten und Investoren versichern, dass die britische Wirtschaft stark und robust ist. Und ich möchte auch den Briten, die in europäischen Ländern leben, und den Europäern, die bei uns leben, versichern, dass es keine unmittelbare Änderung ihrer Situation geben wird. Auch daran, wie unsere Bürger reisen, unsere Waren gehandelt und unsere Dienstleistungen verkauft werden können, wird sich zunächst nichts ändern. (…)","Ich sage den Menschen mit viel Geld:
Die britische Wirtschaft ist stark.
Jetzt sofort ändert sich noch nichts für die Menschen.
Jetzt kann man noch reisen wie immer.
Jetzt kann man noch Pakete verschicken wie immer.
Jetzt kann man noch Sachen verkaufen wie immer.
Da bin ich mir ganz sicher, glaubt mir.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/lust/david-cameron-ist-sich-ganz-sicher
"Aber die britische Bevölkerung hat eindeutig beschlossen, einen anderen Weg einzuschlagen, und angesichts dessen meine ich, dass das Land eine neue Führung braucht, die es auf diesen Kurs bringt.In den kommenden Wochen und Monaten werde ich als Premierminister alles in meinen Kräften Stehende tun, um das Schiff wieder zu beruhigen. Ich glaube jedoch nicht, dass es richtig wäre, wenn ich auch der Kapitän sein wollte, der unser Land zu seinem nächsten Ziel führt. Diese Entscheidung ist mir nicht leicht gefallen. (…)","Die Menschen wollen was Neues.
Ich glaube: Das Land braucht einen neuen Chef.
Aber noch bin ich der Chef.
So lange helfe ich mit.
Aber ich glaube: Ich bin der falsche Chef.
In Zukunft soll jemand anderes entscheiden.
Das sage ich nicht einfach so.
Das meine ich ernst.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/lust/david-cameron-ist-sich-ganz-sicher
"Obwohl ich nicht für den Austritt plädiert habe, bin ich der Letzte, der die ungeheuren Stärken unseres Landes nicht zu würdigen wüsste. Ich habe schon früher gesagt, dass Großbritannien außerhalb der Europäischen Union überleben kann und dass wir einen Weg dafür finden können.“","Ich glaube: Die Menschen haben falsch gewählt.
Ich habe gesagt: Wählt anders!
Aber ich mag das Land immer noch.
Das Land kann auch ohne Europa überleben.
Wir können das schaffen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/lust/david-cameron-ist-sich-ganz-sicher
